matchId,matchPeriod,teamId,playerId,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Saves,Clearances,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_set_play,Goals_from_penalty,Own_goals,Yellow_card,Red_card,Total_touches,PlayerType,PlayerName,MatchLabel
1694402,1H,10962,8362,11,9,2,0,0,0,2,1,1,5,3,2,8,3,2,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,14,Defender,GarethMcAuley,"Poland - Northern Ireland, 1 - 0"
1694428,E2,9598,69411,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ForwardSubstitute,AndrejKramari\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694432,1H,3757,20626,11,10,1,0,0,0,1,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,Forward,EderCitadin Martins,"Italy - Spain, 2 - 0"
1694394,1H,4418,25804,15,13,2,2,0,0,0,0,0,2,1,1,9,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,Midfielder,MoussaSissoko,"Switzerland - France, 0 - 0"
1694421,2H,7839,58105,7,6,1,0,0,0,0,0,0,8,4,4,10,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,Forward,J\u00f3n Da\u00f0iB\u00f6\u00f0varsson,"Portugal - Iceland, 1 - 1"
1694428,2H,9598,135747,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Goalkeeper,DanijelSuba\u0161i\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694403,2H,14622,105341,10,8,2,0,0,0,1,0,1,2,2,0,3,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,12,Midfielder,TarasStepanenko,"Germany - Ukraine, 2 - 0"
1694408,2H,9598,3476,14,13,1,0,0,0,1,0,1,0,0,0,15,8,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,Midfielder,IvanRakiti\u0107,"Turkey - Croatia, 0 - 1"
1694429,2H,4418,7855,22,21,1,0,0,0,2,2,0,3,3,0,3,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,24,Defender,LaurentKoscielny,"France - Republic of Ireland, 2 - 1"
1694408,1H,4687,32636,5,4,1,0,0,0,0,0,0,10,5,5,7,1,5,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,Forward,CenkTosun,"Turkey - Croatia, 0 - 1"
1694425,2H,9109,14703,21,16,5,3,0,0,0,0,0,0,0,0,15,10,2,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,22,Forward,MarkoArnautovi\u0107,"Iceland - Austria, 2 - 1"
1694410,1H,9598,14943,11,8,3,2,1,1,1,1,0,4,2,2,9,0,4,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,14,Forward,MarioMand\u017euki\u0107,"Czech Republic - Croatia, 2 - 2"
1694414,2H,7047,8192,26,16,10,6,3,3,0,0,0,1,0,1,6,2,0,3,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,29,Defender,MartinOlsson,"Republic of Ireland - Sweden, 1 - 1"
1694433,1H,7839,62221,8,7,1,0,0,0,2,2,0,2,2,0,4,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9,Defender,K\u00e1ri\u00c1rnason,"England - Iceland, 1 - 2"
1694429,2H,4418,3276,27,25,2,0,0,0,1,1,0,3,2,1,4,1,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,31,Defender,AdilRami,"France - Republic of Ireland, 2 - 1"
1694401,2H,10682,8688,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute,SimonChurch,"Russia - Wales, 0 - 3"
1694416,2H,3757,20458,30,26,4,0,0,0,2,0,2,4,3,1,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,Defender,AndreaBarzagli,"Italy - Sweden, 1 - 0"
1694438,2H,9905,20496,12,9,3,0,0,0,3,2,1,1,0,1,3,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,13,Midfielder,Danilo Lu\u00edsH\u00e9lio Pereira,"Portugal - Wales, 2 - 0"
1694392,1H,11944,70090,8,6,2,1,0,0,1,0,1,5,4,1,6,2,2,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,9,Defender,Ionu\u021b CristianS\u0103punaru,"Romania - Switzerland, 1 - 1"
1694403,2H,3148,14862,27,25,2,0,0,0,1,0,1,2,1,1,9,5,3,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,28,Midfielder,JulianDraxler,"Germany - Ukraine, 2 - 0"
1694412,1H,1598,3324,16,11,5,1,0,0,0,0,0,4,3,1,15,5,6,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,18,Forward,\u00c1lvaro BorjaMorata Mart\u00edn,"Croatia - Spain, 2 - 1"
1694426,1H,6697,105619,16,11,5,2,1,1,1,1,0,2,1,1,16,3,5,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,17,Forward,AdmirMehmedi,"Switzerland - Poland, 1 - 1 (P)"
1694428,E1,9905,32597,4,2,2,1,0,0,0,0,0,0,0,0,5,3,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,ForwardSubstitute,RicardoAndrade Quaresma Bernardo,"Croatia - Portugal, 0 - 1 (E)"
1694397,1H,14358,257800,9,8,1,0,0,0,0,0,0,4,1,3,13,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder,AleksandrGolovin,"England - Russia, 1 - 1"
1694415,2H,3757,20438,14,11,3,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,15,Midfielder,DanieleDe Rossi,"Belgium - Italy, 0 - 2"
1694423,1H,9905,28907,30,26,4,2,1,1,1,1,0,0,0,0,9,4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,Defender,Rapha\u00ebl Adelino Jos\u00e9Guerreiro,"Portugal - Austria, 0 - 0"
1694431,2H,5629,3429,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,Goalkeeper,ThibautCourtois,"Hungary - Belgium, 0 - 4"
1694400,2H,2413,210044,54,52,2,0,0,0,2,1,1,1,0,1,5,2,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,54,Midfielder,Eric Dier,"Slovakia - England, 0 - 0"
1694409,2H,11555,32582,5,4,1,0,0,0,1,1,0,4,0,4,6,1,2,1,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,11,Defender,Tom\u00e1\u0161Sivok,"Spain - Czech Republic, 1 - 0"
1694415,2H,5629,48,22,15,7,6,1,1,1,1,0,2,1,1,5,1,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,25,Defender,JanVertonghen,"Belgium - Italy, 0 - 2"
1694418,1H,8274,8530,9,6,3,2,0,0,0,0,0,5,1,4,20,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder,JamesMcClean,"Italy - Republic of Ireland, 0 - 1"
1694395,2H,8731,15449,4,2,2,0,0,0,1,1,0,2,2,0,1,0,1,0,0,0,0,0,4,0,2,3,0,3,0,0,0,0,0,0,7,Defender,M\u00ebrgimMavraj,"Romania - Albania, 0 - 1"
1694409,1H,1598,3447,26,21,5,2,1,1,1,0,1,0,0,0,8,4,1,6,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,28,Defender,Juan FranciscoTorres Bel\u00e9n,"Spain - Czech Republic, 1 - 0"
1694429,1H,4418,3682,21,16,5,1,0,0,0,0,0,0,0,0,10,5,3,0,0,0,0,0,2,0,0,5,2,3,0,0,0,0,0,0,23,Forward,AntoineGriezmann,"France - Republic of Ireland, 2 - 1"
1694440,E1,9905,70410,5,4,1,0,0,0,0,0,0,2,2,0,4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,ForwardSubstitute,\u00c9derzito Ant\u00f3nioMacedo Lopes,"Portugal - France, 1 - 0 (E)"
1694393,1H,8731,50849,5,5,0,0,0,0,1,1,0,1,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Goalkeeper,EtritBerisha,"France - Albania, 2 - 0"
1694437,2H,4418,3682,27,25,2,0,0,0,1,1,0,2,1,1,6,3,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,29,Forward,AntoineGriezmann,"France - Iceland, 5 - 2"
1694429,2H,4418,7858,28,24,4,4,1,1,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Defender,BacarySagna,"France - Republic of Ireland, 2 - 1"
1694433,2H,2413,8292,22,21,1,1,1,1,3,2,1,1,0,1,13,8,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,Defender,DannyRose,"England - Iceland, 1 - 2"
1694407,2H,3148,14731,3,2,1,0,0,0,0,0,0,3,1,2,4,1,2,0,2,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,7,Forward,MarioG\u00f3mez Garc\u00eda,"Northern Ireland - Germany, 0 - 1"
1694434,1H,13869,99446,15,14,1,0,0,0,0,0,0,3,2,1,8,3,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,Midfielder,KrzysztofM\u0105czy\u0144ski,"Poland - Portugal, 1 - 1 (P)"
1694418,2H,8274,8346,6,4,2,1,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,MidfielderSubstitute,WesleyHoolahan,"Italy - Republic of Ireland, 0 - 1"
1694401,1H,10682,9127,10,8,2,1,0,0,0,0,0,8,5,3,3,3,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,10,Forward,SamVokes,"Russia - Wales, 0 - 3"
1694406,1H,13869,269189,13,10,3,0,0,0,0,0,0,0,0,0,11,3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,Midfielder,BartoszKapustka,"Ukraine - Poland, 0 - 1"
1694421,2H,7839,57226,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,Goalkeeper,Hannes \u00de\u00f3rHalld\u00f3rsson,"Portugal - Iceland, 1 - 1"
1694422,1H,7839,54451,14,13,1,2,1,1,1,1,0,2,2,0,6,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,Defender,Birkir M\u00e1rS\u00e6varsson,"Iceland - Hungary, 1 - 1"
1694429,1H,8274,8603,7,4,3,0,0,0,1,0,1,8,2,6,15,2,6,0,2,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,9,Forward,DarylMurphy,"France - Republic of Ireland, 2 - 1"
1694435,1H,5629,278872,16,16,0,0,0,0,1,1,0,1,1,0,12,5,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,Defender,JasonDenayer,"Wales - Belgium, 3 - 1"
1694426,E2,13869,14804,1,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midfielder,JakubB\u0142aszczykowski,"Switzerland - Poland, 1 - 1 (P)"
1694414,2H,8274,8025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute,RobbieKeane,"Republic of Ireland - Sweden, 1 - 1"
1694400,1H,2413,7907,16,15,1,1,0,0,0,0,0,1,0,1,10,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,Forward,DanielSturridge,"Slovakia - England, 0 - 0"
1694437,2H,7839,77558,28,25,3,1,1,1,0,0,0,0,0,0,7,1,3,3,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,28,Midfielder,Gylfi \u00de\u00f3rSigur\u00f0sson,"France - Iceland, 5 - 2"
1694438,1H,9905,8126,28,25,3,0,0,0,4,1,3,0,0,0,4,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,Defender,Jos\u00e9 Miguelda Rocha Fonte,"Portugal - Wales, 2 - 0"
1694438,1H,10682,8831,16,15,1,0,0,0,3,3,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Defender,ChrisGunter,"Portugal - Wales, 2 - 0"
1694396,1H,14496,101616,44,40,4,0,0,0,3,3,0,7,5,2,5,4,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,47,Defender,J\u00e1n\u010eurica,"Wales - Slovakia, 2 - 1"
1694404,1H,10962,8989,9,3,6,4,1,1,0,0,0,3,2,1,13,7,1,3,0,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,11,Midfielder,JamieWard,"Ukraine - Northern Ireland, 0 - 2"
1694430,1H,14496,138408,16,15,1,0,0,0,1,0,1,2,0,2,12,6,6,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,21,Defender,Milan\u0160kriniar,"Germany - Slovakia, 3 - 0"
1694391,2H,8731,92334,28,19,9,5,0,0,5,2,3,1,1,0,5,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,Defender,AnsiAgolli,"Albania - Switzerland, 0 - 1"
1694392,1H,6697,14922,25,23,2,3,2,2,0,0,0,0,0,0,6,3,2,6,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,26,Defender,Ricardo Iv\u00e1nRodr\u00edguez Araya,"Romania - Switzerland, 1 - 1"
1694412,2H,9598,14771,27,25,2,0,0,0,3,3,0,3,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,Defender,Vedran\u0106orluka,"Croatia - Spain, 2 - 1"
1694413,1H,4687,32572,12,8,4,0,0,0,0,0,0,8,2,6,7,1,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,15,Forward,BurakY\u0131lmaz,"Czech Republic - Turkey, 0 - 2"
1694395,1H,11944,38598,14,10,4,0,0,0,1,0,1,2,1,1,17,2,7,0,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,15,Forward,DenisAlibec,"Romania - Albania, 0 - 1"
1694428,1H,9598,69968,20,16,4,1,0,0,0,0,0,1,1,0,8,2,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder,MarceloBrozovi\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694421,1H,7839,57226,12,7,5,0,0,0,2,0,2,0,0,0,1,1,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,Goalkeeper,Hannes \u00de\u00f3rHalld\u00f3rsson,"Portugal - Iceland, 1 - 1"
1694439,1H,3148,18669,31,29,2,2,0,0,0,0,0,0,0,0,5,1,3,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,34,Defender,JonasHector,"Germany - France, 0 - 2"
1694409,1H,11555,7882,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,7,Goalkeeper,Petr\u010cech,"Spain - Czech Republic, 1 - 0"
1694401,2H,14358,101707,7,5,2,0,0,0,0,0,0,2,1,1,5,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,Forward,FyodorSmolov,"Russia - Wales, 0 - 3"
1694428,E1,9598,69968,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,Midfielder,MarceloBrozovi\u0107,"Croatia - Portugal, 0 - 1 (E)"
1694395,1H,11944,83753,23,14,9,1,1,1,4,0,4,0,0,0,11,5,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,23,Midfielder,Nicolae ClaudiuStanciu,"Romania - Albania, 0 - 1"
1694396,2H,10682,7870,15,13,2,1,0,0,0,0,0,2,2,0,16,4,10,4,2,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,16,Midfielder,AaronRamsey,"Wales - Slovakia, 2 - 1"
1694432,2H,1598,3341,39,38,1,0,0,0,2,1,1,3,2,1,7,4,3,1,0,0,0,0,3,0,1,3,2,1,0,0,0,0,0,0,40,Defender,GerardPiqu\u00e9 Bernab\u00e9u,"Italy - Spain, 2 - 0"
1694423,1H,9109,14724,15,7,8,2,0,0,1,0,1,4,1,3,8,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,Defender,DavidOlatukunbo Alaba,"Portugal - Austria, 0 - 0"
1694417,1H,8274,8522,8,6,2,0,0,0,1,1,0,2,1,1,9,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,Defender,John O'Shea,"Belgium - Republic of Ireland, 3 - 0"
1694394,2H,4418,25714,17,13,4,1,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,17,MidfielderSubstitute,Dimitri Payet,"Switzerland - France, 0 - 0"
1694434,2H,13869,14798,24,20,4,2,1,1,0,0,0,1,0,1,8,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Defender,\u0141ukaszPiszczek,"Poland - Portugal, 1 - 1 (P)"
1694402,2H,13869,7849,5,4,1,0,0,0,1,0,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Goalkeeper,Wojciech Szcz\u0119sny,"Poland - Northern Ireland, 1 - 0"
1694413,2H,4687,15076,5,4,1,0,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,8,MidfielderSubstitute,Olcay\u015eahan,"Czech Republic - Turkey, 0 - 2"
1694405,1H,3148,14716,25,24,1,0,0,0,6,5,1,2,2,0,3,0,1,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,28,Defender,J\u00e9r\u00f4meBoateng,"Germany - Poland, 0 - 0"
1694413,2H,4687,32656,19,13,6,1,0,0,3,2,1,2,1,1,7,1,5,7,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder,Sel\u00e7uk\u0130nan,"Czech Republic - Turkey, 0 - 2"
1694438,2H,9905,70403,12,11,1,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,Midfielder,Adrien SebastianPerruchet Silva,"Portugal - Wales, 2 - 0"
1694426,P,6697,49855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper,YannSommer,"Switzerland - Poland, 1 - 1 (P)"
1694432,2H,3757,21350,10,6,4,0,0,0,1,0,1,1,0,1,9,2,5,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,13,Midfielder,MarcoParolo,"Italy - Spain, 2 - 0"
1694402,1H,13869,7849,8,8,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Goalkeeper,Wojciech Szcz\u0119sny,"Poland - Northern Ireland, 1 - 0"
1694434,P,9905,70093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MidfielderSubstitute,Jo\u00e3o FilipeIria Santos Moutinho,"Poland - Portugal, 1 - 1 (P)"
1694408,1H,4687,32523,22,16,6,0,0,0,8,2,6,1,1,0,9,4,3,7,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,27,Defender,CanerErkin,"Turkey - Croatia, 0 - 1"
1694426,1H,13869,99381,19,16,3,1,0,0,1,0,1,2,1,1,7,1,2,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,Defender,ArturJ\u0119drzejczyk,"Switzerland - Poland, 1 - 1 (P)"
1694400,1H,14496,32959,14,11,3,1,0,0,1,1,0,3,1,2,8,6,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,Defender,PeterPekar\u00edk,"Slovakia - England, 0 - 0"
1694433,2H,2413,7887,30,28,2,0,0,0,0,0,0,11,6,5,6,3,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,31,Defender,Gary Cahill,"England - Iceland, 1 - 2"
1694390,2H,11944,38598,6,4,2,1,0,0,0,0,0,5,0,5,11,3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,ForwardSubstitute,DenisAlibec,"France - Romania, 2 - 1"
1694409,2H,11555,82684,3,2,1,0,0,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ForwardSubstitute,DavidLafata,"Spain - Czech Republic, 1 - 0"
1694420,2H,10451,15200,5,4,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,7,Forward,\u00c1d\u00e1mSzalai,"Austria - Hungary, 0 - 2"
1694422,1H,7839,51127,14,8,6,1,0,0,6,4,2,2,2,0,11,1,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,Defender,Ari FreyrSk\u00falason,"Iceland - Hungary, 1 - 1"
1694403,2H,3148,18669,34,31,3,0,0,0,1,1,0,0,0,0,8,1,5,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,36,Defender,JonasHector,"Germany - Ukraine, 2 - 0"
1694434,2H,13869,99381,21,19,2,1,1,1,0,0,0,0,0,0,9,4,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,Defender,ArturJ\u0119drzejczyk,"Poland - Portugal, 1 - 1 (P)"
1694406,1H,14622,105518,25,20,5,4,1,1,2,1,1,1,0,1,7,5,2,9,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,26,Defender,ArtemFedetskiy,"Ukraine - Poland, 0 - 1"
1694403,2H,3148,3319,32,27,5,3,1,1,1,0,1,0,0,0,8,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,33,Midfielder,Mesut\u00d6zil,"Germany - Ukraine, 2 - 0"
1694426,2H,6697,7850,27,27,0,0,0,0,0,0,0,1,1,0,2,0,2,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,30,Defender,Johan DanonDjourou-Gbadjere,"Switzerland - Poland, 1 - 1 (P)"
1694416,1H,3757,20455,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,Goalkeeper,GianluigiBuffon,"Italy - Sweden, 1 - 0"
1694430,1H,14496,78488,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,Goalkeeper,Mat\u00fa\u0161Koz\u00e1\u010dik,"Germany - Slovakia, 3 - 0"
1694421,1H,9905,70134,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,Goalkeeper,Rui Pedrodos Santos Patr\u00edcio,"Portugal - Iceland, 1 - 1"
1694423,1H,9109,65027,17,14,3,0,0,0,0,0,0,1,1,0,7,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,20,Midfielder,StefanIlsanker,"Portugal - Austria, 0 - 0"
1694404,2H,10962,62331,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,13,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,Goalkeeper,MichaelMcGovern,"Ukraine - Northern Ireland, 0 - 2"
1694416,1H,7047,21275,43,39,4,0,0,0,2,0,2,3,3,0,5,2,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,Defender,AndreasGranqvist,"Italy - Sweden, 1 - 0"
1694418,2H,8274,8240,12,9,3,0,0,0,3,2,1,0,0,0,7,3,3,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,Defender,S\u00e9amusColeman,"Italy - Republic of Ireland, 0 - 1"
1694419,2H,5629,25707,18,15,3,1,1,1,1,0,1,1,1,0,7,4,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,Forward,EdenHazard,"Sweden - Belgium, 0 - 1"
1694426,2H,13869,99438,21,17,4,0,0,0,1,0,1,0,0,0,5,2,1,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,25,Defender,Micha\u0142Pazdan,"Switzerland - Poland, 1 - 1 (P)"
1694412,2H,1598,3346,39,38,1,0,0,0,2,2,0,0,0,0,3,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,Midfielder,SergioBusquets i Burgos,"Croatia - Spain, 2 - 1"
1694414,2H,8274,8346,8,4,4,2,1,1,1,1,0,1,0,1,4,3,1,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,10,Midfielder,WesleyHoolahan,"Republic of Ireland - Sweden, 1 - 1"
1694420,1H,10451,76201,28,25,3,0,0,0,2,0,2,0,0,0,2,1,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,30,Defender,\u00c1d\u00e1mLang,"Austria - Hungary, 0 - 2"
1694422,2H,7839,51127,14,10,4,0,0,0,5,3,2,1,0,1,7,1,1,5,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,20,Defender,Ari FreyrSk\u00falason,"Iceland - Hungary, 1 - 1"
1694400,1H,2413,7873,25,21,4,0,0,0,3,2,1,0,0,0,8,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,Midfielder,JackWilshere,"Slovakia - England, 0 - 0"
1694403,2H,3148,14855,16,15,1,1,1,1,1,0,1,1,1,0,3,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,Defender,BenediktH\u00f6wedes,"Germany - Ukraine, 2 - 0"
1694414,2H,8274,8980,4,1,3,0,0,0,1,0,1,4,4,0,4,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,Midfielder,JeffHendrick,"Republic of Ireland - Sweden, 1 - 1"
1694436,P,3757,20455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper,GianluigiBuffon,"Germany - Italy, 1 - 1 (P)"
1694431,2H,5629,122,7,4,3,1,0,0,0,0,0,1,1,0,2,1,0,1,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,7,Forward,DriesMertens,"Hungary - Belgium, 0 - 4"
1694423,1H,9905,37762,40,37,3,0,0,0,4,3,1,1,1,0,6,3,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,40,Midfielder,WilliamSilva de Carvalho,"Portugal - Austria, 0 - 0"
1694437,1H,4418,26010,9,6,3,0,0,0,0,0,0,4,3,1,7,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9,Forward,OlivierGiroud,"France - Iceland, 5 - 2"
