matchId,matchPeriod,teamId,playerId,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Saves,Clearances,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_set_play,Goals_from_penalty,Own_goals,Yellow_card,Red_card,Total_touches,PlayerType
1694426,E2,13869,14804,1,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midfielder
1694414,2H,8274,8025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute
1694400,1H,2413,7907,16,15,1,1,0,1,0,0,0,1,0,1,10,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,Forward
1694437,2H,7839,77558,28,25,3,1,1,0,0,0,0,0,0,0,7,1,3,3,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,28,Midfielder
1694438,1H,9905,8126,28,25,3,0,0,0,4,1,3,0,0,0,4,1,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,Defender
1694438,1H,10682,8831,16,15,1,0,0,0,3,3,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Defender
1694396,1H,14496,101616,44,40,4,0,0,0,3,3,0,7,5,2,5,4,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,47,Defender
1694404,1H,10962,8989,9,3,6,4,1,3,0,0,0,3,2,1,13,7,1,3,0,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,11,Midfielder
1694430,1H,14496,138408,16,15,1,0,0,0,1,0,1,2,0,2,12,6,6,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,21,Defender
1694391,2H,8731,92334,28,19,9,5,0,5,5,2,3,1,1,0,5,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,Defender
1694392,1H,6697,14922,25,23,2,3,2,1,0,0,0,0,0,0,6,3,2,6,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,26,Defender
1694412,2H,9598,14771,27,25,2,0,0,0,3,3,0,3,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27,Defender
1694413,1H,4687,32572,12,8,4,0,0,0,0,0,0,8,2,6,7,1,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,15,Forward
1694395,1H,11944,38598,14,10,4,0,0,0,1,0,1,2,1,1,17,2,7,0,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,15,Forward
1694428,1H,9598,69968,20,16,4,1,0,1,0,0,0,1,1,0,8,2,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder
1694421,1H,7839,57226,12,7,5,0,0,0,2,0,2,0,0,0,1,1,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,Goalkeeper
1694439,1H,3148,18669,31,29,2,2,0,2,0,0,0,0,0,0,5,1,3,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,34,Defender
1694409,1H,11555,7882,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,7,Goalkeeper
1694401,2H,14358,101707,7,5,2,0,0,0,0,0,0,2,1,1,5,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,Forward
1694428,E1,9598,69968,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,Midfielder
1694395,1H,11944,83753,23,14,9,1,1,0,4,0,4,0,0,0,11,5,3,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,23,Midfielder
1694396,2H,10682,7870,15,13,2,1,0,1,0,0,0,2,2,0,16,4,10,4,2,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,16,Midfielder
1694432,2H,1598,3341,39,38,1,0,0,0,2,1,1,3,2,1,7,4,3,1,0,0,0,0,3,0,1,3,2,1,0,0,0,0,0,0,40,Defender
1694423,1H,9109,14724,15,7,8,2,0,2,1,0,1,4,1,3,8,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,Defender
1694417,1H,8274,8522,8,6,2,0,0,0,1,1,0,2,1,1,9,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,Defender
1694394,2H,4418,25714,17,13,4,1,0,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,17,MidfielderSubstitute
1694434,2H,13869,14798,24,20,4,2,1,1,0,0,0,1,0,1,8,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Defender
1694402,2H,13869,7849,5,4,1,0,0,0,1,0,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Goalkeeper
1694413,2H,4687,15076,5,4,1,0,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,8,MidfielderSubstitute
1694405,1H,3148,14716,25,24,1,0,0,0,6,5,1,2,2,0,3,0,1,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,28,Defender
1694413,2H,4687,32656,19,13,6,1,0,1,3,2,1,2,1,1,7,1,5,7,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,Midfielder
1694438,2H,9905,70403,12,11,1,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,Midfielder
1694426,P,6697,49855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper
1694432,2H,3757,21350,10,6,4,0,0,0,1,0,1,1,0,1,9,2,5,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,13,Midfielder
1694402,1H,13869,7849,8,8,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Goalkeeper
1694434,P,9905,70093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,MidfielderSubstitute
1694408,1H,4687,32523,22,16,6,0,0,0,8,2,6,1,1,0,9,4,3,7,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,27,Defender
1694426,1H,13869,99381,19,16,3,1,0,1,1,0,1,2,1,1,7,1,2,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,Defender
1694400,1H,14496,32959,14,11,3,1,0,1,1,1,0,3,1,2,8,6,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,Defender
1694433,2H,2413,7887,30,28,2,0,0,0,0,0,0,11,6,5,6,3,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,31,Defender
1694390,2H,11944,38598,6,4,2,1,0,1,0,0,0,5,0,5,11,3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,ForwardSubstitute
1694409,2H,11555,82684,3,2,1,0,0,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ForwardSubstitute
1694420,2H,10451,15200,5,4,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,7,Forward
1694422,1H,7839,51127,14,8,6,1,0,1,6,4,2,2,2,0,11,1,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,Defender
1694403,2H,3148,18669,34,31,3,0,0,0,1,1,0,0,0,0,8,1,5,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,36,Defender
1694434,2H,13869,99381,21,19,2,1,1,0,0,0,0,0,0,0,9,4,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,Defender
1694406,1H,14622,105518,25,20,5,4,1,3,2,1,1,1,0,1,7,5,2,9,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,26,Defender
1694403,2H,3148,3319,32,27,5,3,1,2,1,0,1,0,0,0,8,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,33,Midfielder
1694426,2H,6697,7850,27,27,0,0,0,0,0,0,0,1,1,0,2,0,2,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,30,Defender
1694416,1H,3757,20455,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,Goalkeeper
1694430,1H,14496,78488,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,Goalkeeper
1694421,1H,9905,70134,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,Goalkeeper
1694423,1H,9109,65027,17,14,3,0,0,0,0,0,0,1,1,0,7,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,20,Midfielder
1694404,2H,10962,62331,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,13,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,Goalkeeper
1694416,1H,7047,21275,43,39,4,0,0,0,2,0,2,3,3,0,5,2,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,Defender
1694418,2H,8274,8240,12,9,3,0,0,0,3,2,1,0,0,0,7,3,3,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,Defender
1694419,2H,5629,25707,18,15,3,1,1,0,1,0,1,1,1,0,7,4,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,18,Forward
1694426,2H,13869,99438,21,17,4,0,0,0,1,0,1,0,0,0,5,2,1,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,25,Defender
1694412,2H,1598,3346,39,38,1,0,0,0,2,2,0,0,0,0,3,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,Midfielder
1694414,2H,8274,8346,8,4,4,2,1,1,1,1,0,1,0,1,4,3,1,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,10,Midfielder
1694420,1H,10451,76201,28,25,3,0,0,0,2,0,2,0,0,0,2,1,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,30,Defender
1694422,2H,7839,51127,14,10,4,0,0,0,5,3,2,1,0,1,7,1,1,5,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,20,Defender
1694400,1H,2413,7873,25,21,4,0,0,0,3,2,1,0,0,0,8,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,Midfielder
1694403,2H,3148,14855,16,15,1,1,1,0,1,0,1,1,1,0,3,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,Defender
1694414,2H,8274,8980,4,1,3,0,0,0,1,0,1,4,4,0,4,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,Midfielder
1694436,P,3757,20455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Goalkeeper
1694431,2H,5629,122,7,4,3,1,0,1,0,0,0,1,1,0,2,1,0,1,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,7,Forward
1694423,1H,9905,37762,40,37,3,0,0,0,4,3,1,1,1,0,6,3,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,40,Midfielder
1694437,1H,4418,26010,9,6,3,0,0,0,0,0,0,4,3,1,7,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9,Forward
1694432,1H,3757,20455,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,Goalkeeper
1694407,2H,10962,80019,5,5,0,0,0,0,0,0,0,2,1,1,10,1,8,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,8,Midfielder
1694433,2H,7839,51127,16,11,5,0,0,0,2,2,0,0,0,0,7,3,3,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,20,Defender
1694430,1H,3148,3319,25,21,4,2,1,1,2,2,0,0,0,0,8,6,1,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,25,Midfielder
1694436,E2,3148,224593,8,8,0,0,0,0,2,2,0,1,0,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,Defender
1694424,2H,10451,15200,2,2,0,0,0,0,0,0,0,2,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Forward
1694436,1H,3148,14732,11,7,4,0,0,0,1,1,0,3,2,1,13,5,4,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,17,Forward
1694397,2H,14358,101568,1,0,1,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MidfielderSubstitute
1694426,E1,13869,14804,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Midfielder
1694412,2H,1598,3350,29,28,1,1,1,0,2,1,1,1,0,1,8,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,Midfielder
1694414,1H,8274,8744,22,17,5,0,0,0,2,0,2,1,0,1,7,1,2,1,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,24,Midfielder
1694426,2H,6697,21169,2,2,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Midfielder
1694435,1H,5629,25707,19,18,1,2,1,1,1,1,0,0,0,0,8,4,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,20,Forward
1694414,2H,8274,9623,11,8,3,1,1,0,2,0,2,1,0,1,8,4,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Midfielder
1694393,2H,8731,50264,21,18,3,0,0,0,1,1,0,0,0,0,8,4,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,23,Midfielder
1694421,2H,9905,70093,28,26,2,1,0,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Midfielder
1694440,E2,4418,25437,2,2,0,0,0,0,0,0,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Midfielder
1694413,2H,4687,281255,2,1,1,1,0,1,1,1,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Forward
1694393,2H,4418,7858,21,20,1,2,1,1,0,0,0,1,1,0,5,1,2,4,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,22,Defender
1694407,2H,3148,14795,44,44,0,0,0,0,0,0,0,3,2,1,6,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,45,Defender
1694397,2H,2413,8277,13,7,6,1,0,1,0,0,0,1,1,0,5,3,0,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,15,Defender
1694403,2H,3148,14716,43,41,2,0,0,0,5,5,0,0,0,0,4,3,0,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,46,Defender
1694408,1H,9598,105361,15,13,2,3,2,1,0,0,0,0,0,0,5,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,Defender
1694390,2H,4418,26010,17,10,7,0,0,0,0,0,0,12,11,1,11,1,8,0,1,0,0,0,1,0,1,2,2,0,1,0,0,0,1,0,18,Forward
1694410,2H,11555,15094,24,21,3,0,0,0,2,2,0,4,3,1,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,27,Defender
1694416,2H,3757,20626,10,7,3,1,0,1,2,1,1,3,1,2,6,5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,11,Forward
1694417,1H,5629,38021,24,20,4,2,2,0,1,0,1,0,0,0,13,9,3,7,1,5,4,1,0,0,0,1,1,0,0,0,0,0,0,0,26,Midfielder
1694433,1H,2413,210044,28,26,2,0,0,0,4,2,2,10,6,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,Midfielder
1694420,1H,10451,15206,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,Goalkeeper
1694396,1H,10682,77548,29,26,3,0,0,0,2,2,0,1,0,1,14,3,7,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,Midfielder
1694396,1H,14496,21285,17,13,4,0,0,0,0,0,0,6,3,3,21,7,6,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,Midfielder
1694408,2H,9598,15245,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,DefenderSubstitute
1694393,2H,8731,15449,17,14,3,0,0,0,3,2,1,3,1,2,6,2,3,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,20,Defender
1694413,2H,4687,3289,9,8,1,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,12,Midfielder
1694399,2H,2413,7887,26,22,4,0,0,0,0,0,0,6,4,2,6,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,27,Defender
1694419,2H,7047,51343,20,17,3,0,0,0,2,1,1,4,3,1,2,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,22,Defender
1694428,E1,9905,7926,4,4,0,0,0,0,1,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Midfielder
1694428,E1,9598,69396,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Defender
1694421,1H,7839,77558,4,4,0,0,0,0,1,1,0,1,1,0,16,3,10,1,0,1,0,1,2,0,0,2,2,0,0,0,0,0,0,0,7,Midfielder
1694433,2H,2413,12829,5,4,1,1,0,1,0,0,0,3,1,2,7,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,ForwardSubstitute
1694412,2H,9598,69411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ForwardSubstitute
1694410,2H,11555,101607,1,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,ForwardSubstitute
1694434,E1,13869,99452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Forward
1694436,1H,3757,20628,13,9,4,0,0,0,1,1,0,5,2,3,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Forward
1694436,2H,3148,14723,38,36,2,1,0,1,1,1,0,1,0,1,2,0,1,3,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,40,Midfielder
1694396,2H,10682,8278,9,6,3,0,0,0,1,1,0,4,1,3,15,7,5,1,1,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,11,Forward
1694422,2H,10451,75209,31,31,0,0,0,0,0,0,0,2,1,1,7,4,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,34,Defender
1694405,2H,13869,99381,9,4,5,2,0,2,0,0,0,0,0,0,6,3,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,Defender
1694413,1H,11555,101607,9,5,4,2,1,1,0,0,0,4,2,2,5,3,2,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,12,Forward
1694434,E1,13869,25537,9,8,1,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Midfielder
1694410,1H,9598,8287,37,32,5,1,0,1,3,2,1,2,1,1,9,4,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,Midfielder
1694423,1H,9905,14940,24,17,7,2,0,2,4,2,2,2,1,1,12,6,3,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,24,Midfielder
1694434,2H,9905,258162,21,19,2,1,0,1,0,0,0,0,0,0,14,8,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,Midfielder
1694403,1H,14622,105622,13,9,4,2,1,1,1,1,0,1,1,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Forward
1694418,2H,3757,246061,7,3,4,1,0,1,2,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Midfielder
1694418,2H,8274,8980,18,14,4,1,0,1,1,0,1,1,1,0,3,1,1,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,23,Midfielder
1694394,1H,6697,20938,23,22,1,0,0,0,2,1,1,1,1,0,6,3,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,26,Midfielder
1694409,1H,11555,82510,10,5,5,0,0,0,0,0,0,0,0,0,7,1,4,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,Defender
1694439,2H,3148,245364,4,4,0,0,0,0,0,0,0,1,1,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,MidfielderSubstitute
1694392,2H,11944,84367,17,11,6,1,1,0,4,3,1,0,0,0,8,2,6,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19,DefenderSubstitute
1694421,1H,9905,14940,23,20,3,5,4,1,1,0,1,2,2,0,9,5,2,2,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,27,Midfielder
1694417,2H,8274,8530,10,9,1,1,0,1,1,1,0,2,1,1,8,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,MidfielderSubstitute
1694400,2H,2413,7944,26,22,4,3,1,2,1,0,1,0,0,0,10,4,3,7,0,5,4,1,1,0,0,2,0,2,0,0,0,0,0,0,27,ForwardSubstitute
1694409,1H,1598,3350,53,46,7,3,0,3,4,1,3,0,0,0,4,1,2,5,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,53,Midfielder
1694412,1H,1598,3353,44,41,3,1,0,1,1,0,1,0,0,0,10,7,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,44,Midfielder
1694390,2H,11944,6165,3,3,0,0,0,0,0,0,0,4,2,2,8,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Forward
1694429,1H,8274,8384,7,3,4,1,0,1,0,0,0,3,2,1,12,6,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,10,Forward
1694424,1H,10451,101690,8,4,4,1,0,1,0,0,0,1,0,1,6,4,1,4,0,3,1,2,5,0,2,0,0,0,0,0,0,0,0,0,15,Midfielder
1694436,2H,3757,20395,18,14,4,2,2,0,2,2,0,1,0,1,3,2,1,3,1,0,0,0,4,0,3,1,0,1,0,0,0,0,1,0,21,Defender
1694435,1H,5629,38021,19,14,5,2,1,1,2,0,2,1,0,1,9,3,3,2,0,2,2,0,4,0,0,1,0,1,0,0,0,0,0,0,21,Midfielder
1694398,1H,14358,15022,31,28,3,0,0,0,1,0,1,3,1,2,2,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,35,Defender
1694430,1H,14496,7960,11,9,2,0,0,0,1,1,0,5,4,1,2,1,1,0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,1,0,18,Defender
1694414,1H,7047,61949,28,25,3,3,2,1,4,3,1,5,3,2,7,3,1,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,30,Defender
1694416,1H,3757,20626,2,0,2,1,0,1,0,0,0,1,0,1,5,0,4,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,6,Forward
1694427,2H,10682,9615,15,14,1,0,0,0,1,1,0,4,3,1,9,5,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,16,Defender
1694433,2H,2413,397178,1,0,1,1,0,1,0,0,0,0,0,0,6,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ForwardSubstitute
1694404,1H,10962,62331,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Goalkeeper
1694395,1H,11944,33235,15,10,5,1,0,1,0,0,0,0,0,0,7,4,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,16,Forward
1694399,2H,2413,210044,30,25,5,3,0,3,1,0,1,2,2,0,5,1,2,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,31,Midfielder
1694417,2H,5629,70123,27,26,1,0,0,0,2,2,0,0,0,0,4,1,3,1,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,28,Midfielder
1694418,1H,8274,8980,21,18,3,1,1,0,1,0,1,0,0,0,6,3,1,3,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,23,Midfielder
1694425,1H,9109,14724,19,15,4,0,0,0,0,0,0,4,1,3,9,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Defender
1694438,2H,9905,3322,12,11,1,0,0,0,1,1,0,3,2,1,7,3,2,2,2,0,0,0,1,0,0,4,1,3,1,0,0,0,1,0,14,Forward
1694436,2H,3757,20461,28,24,4,0,0,0,3,1,2,1,1,0,3,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,29,Defender
1694394,1H,6697,20465,21,15,6,5,2,3,2,2,0,1,1,0,6,1,5,3,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,25,Defender
1694398,2H,14496,21285,14,11,3,0,0,0,0,0,0,7,3,4,13,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,Midfielder
1694397,1H,2413,7922,14,13,1,0,0,0,0,0,0,5,3,2,6,2,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,Defender
1694426,E1,6697,14922,8,7,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Defender
1694411,1H,4687,32656,26,23,3,0,0,0,1,0,1,0,0,0,4,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,Midfielder
1694413,2H,4687,32580,16,13,3,1,0,1,0,0,0,2,2,0,9,5,4,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,17,Defender
1694420,2H,10451,7980,16,13,3,0,0,0,2,2,0,4,3,1,9,2,5,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,Defender
1694435,1H,10682,61963,37,36,1,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,39,Midfielder
1694421,1H,9905,3322,19,17,2,1,1,0,1,1,0,1,1,0,9,7,1,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,24,Forward
